ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-11-25 00:00:00,3.6967250000000003,4.258705343258707,5.871315498536339,3.6967250000000003,3.6967250000000003,1.3560890364644795,1.3560890364644795,1.3560890364644795,1.1680929999901741,1.1680929999901741,1.1680929999901741,0.08441402707624474,0.08441402707624474,0.08441402707624474,0.10358200939806031,0.10358200939806031,0.10358200939806031,0.0,0.0,0.0,5.05281403646448
2020-11-26 00:00:00,3.696194731722302,4.185655469218992,5.839201437600547,3.696194731722302,3.696194731722302,1.3062940373779668,1.3062940373779668,1.3062940373779668,1.1680929999990228,1.1680929999990228,1.1680929999990228,0.050425749999910646,0.050425749999910646,0.050425749999910646,0.08777528737903355,0.08777528737903355,0.08777528737903355,0.0,0.0,0.0,5.002488769100269
2020-11-27 00:00:00,3.695664463444604,4.133722183324415,5.848610399352462,3.695664463444604,3.695664463444604,1.2825333013715843,1.2825333013715843,1.2825333013715843,1.1680929999844654,1.1680929999844654,1.1680929999844654,0.040598006211618465,0.040598006211618465,0.040598006211618465,0.07384229517550056,0.07384229517550056,0.07384229517550056,0.0,0.0,0.0,4.978197764816188
2020-11-28 00:00:00,3.695134195166906,4.032896737034118,5.750533145722678,3.695134195166906,3.695134195166906,1.1790270655950066,1.1790270655950066,1.1790270655950066,1.1680929999933136,1.1680929999933136,1.1680929999933136,-0.05120266105124543,-0.05120266105124543,-0.05120266105124543,0.06213672665293829,0.06213672665293829,0.06213672665293829,0.0,0.0,0.0,4.8741612607619125
2020-11-29 00:00:00,3.694603926889208,3.8691542630410143,5.525596679562616,3.694603926889208,3.694603926889208,1.0290605680636775,1.0290605680636775,1.0290605680636775,1.1680929999911802,1.1680929999911802,1.1680929999911802,-0.1920138204460341,-0.1920138204460341,-0.1920138204460341,0.05298138851853141,0.05298138851853141,0.05298138851853141,0.0,0.0,0.0,4.723664494952885
2020-11-30 00:00:00,3.6940736586115097,4.092240644158496,5.753071549795867,3.6940736586115097,3.6940736586115097,1.2339047542908117,1.2339047542908117,1.2339047542908117,1.1680930000000285,1.1680930000000285,1.1680930000000285,0.019153550882546142,0.019153550882546142,0.019153550882546142,0.04665820340823712,0.04665820340823712,0.04665820340823712,0.0,0.0,0.0,4.927978412902322
2020-12-01 00:00:00,3.693543390333811,4.10594827874099,5.776500160914326,3.693543390333811,3.693543390333811,1.2601171691391242,1.2601171691391242,1.2601171691391242,1.1680929999854712,1.1680929999854712,1.1680929999854712,0.048625147327052455,0.048625147327052455,0.048625147327052455,0.0433990218266006,0.0433990218266006,0.0433990218266006,0.0,0.0,0.0,4.953660559472935
2020-12-02 00:00:00,3.693013122056113,4.126701330826516,5.768603769121301,3.693013122056113,3.693013122056113,1.2958845607912268,1.2958845607912268,1.2958845607912268,1.1680929999943195,1.1680929999943195,1.1680929999943195,0.08441402707641085,0.08441402707641085,0.08441402707641085,0.043377533720496145,0.043377533720496145,0.043377533720496145,0.0,0.0,0.0,4.988897682847339
2020-12-03 00:00:00,3.692482853778415,4.052585762915231,5.724452520306906,3.692482853778415,3.692482853778415,1.2652212942448413,1.2652212942448413,1.2652212942448413,1.1680930000031677,1.1680930000031677,1.1680930000031677,0.05042575000000055,0.05042575000000055,0.05042575000000055,0.04670254424167287,0.04670254424167287,0.04670254424167287,0.0,0.0,0.0,4.957704148023256
2020-12-04 00:00:00,3.691952585500717,4.161246092903106,5.7919069081302865,3.691952585500717,3.691952585500717,1.2621038498185364,1.2621038498185364,1.2621038498185364,1.1680929999886107,1.1680929999886107,1.1680929999886107,0.040598006211783694,0.040598006211783694,0.040598006211783694,0.05341284361814207,0.05341284361814207,0.05341284361814207,0.0,0.0,0.0,4.954056435319253
2020-12-05 00:00:00,3.6914223172230187,4.090092228526829,5.716306124379519,3.6914223172230187,3.6914223172230187,1.1803641978807837,1.1803641978807837,1.1803641978807837,1.168092999997459,1.168092999997459,1.168092999997459,-0.051202661051537174,-0.051202661051537174,-0.051202661051537174,0.06347385893486186,0.06347385893486186,0.06347385893486186,0.0,0.0,0.0,4.8717865151038025
2020-12-06 00:00:00,3.6908920489453205,3.9083249119933314,5.565332216983587,3.6908920489453205,3.6908920489453205,1.052855406696094,1.052855406696094,1.052855406696094,1.1680929999953253,1.1680929999953253,1.1680929999953253,-0.19201382044603205,-0.19201382044603205,-0.19201382044603205,0.07677622714680082,0.07677622714680082,0.07677622714680082,0.0,0.0,0.0,4.743747455641414
2020-12-07 00:00:00,3.6903617806676223,4.075880612168262,5.77506627725725,3.6903617806676223,3.6903617806676223,1.2803829260457045,1.2803829260457045,1.2803829260457045,1.168092999980768,1.168092999980768,1.168092999980768,0.019153550881963716,0.019153550881963716,0.019153550881963716,0.09313637518297252,0.09313637518297252,0.09313637518297252,0.0,0.0,0.0,4.970744706713327
2020-12-08 00:00:00,3.6898315123899246,4.161708467302101,5.870424066073713,3.6898315123899246,3.6898315123899246,1.3290172833721732,1.3290172833721732,1.3290172833721732,1.1680929999896166,1.1680929999896166,1.1680929999896166,0.04862514732695626,0.04862514732695626,0.04862514732695626,0.11229913605560055,0.11229913605560055,0.11229913605560055,0.0,0.0,0.0,5.018848795762098
